Feature                           , F_score             , F_pvalue               , MI_score            , Lasso_weight          , CV_Accuracy        , ReliefF_score        , Permutation_score, F_score_norm          , MI_score_norm       , Lasso_weight_norm     , CV_Accuracy_norm    , ReliefF_score_norm  , Permutation_score_norm, MeanScore
PL_AAIndex1_374                   ,  42.00257039913947  , 1.3585172536878836e-59 , 0.35940672304935894 , 0.0                   , 0.27167239158437095, 0.21691982963721027  ,               0.0, 0.3527452001820135    , 0.4178347619871641  , 0.0                   , 0.572419395151212   , 0.7961419060616723  ,                    0.0, 0.3565235438970103
PL_SOCN_Grantham_2                ,  25.434774624706098 , 8.872322182772666e-38  , 0.7504301016342048  , 0.0                   , 0.27165092314297984, 0.13025901981789548  ,               0.0, 0.2106682624828982    , 0.8724260365637883  , 0.0                   , 0.5722944263934018  , 0.482853856140955   ,                    0.0, 0.35637376359684053
PL_AAIndex1_174                   ,  50.66092595948197  , 7.36639083107195e-70   , 0.31185899258939065 , 0.0                   , 0.28046371833404893, 0.19543811056186025  ,               0.0, 0.42699482640096303   , 0.3625572911841423  , 0.0                   , 0.6235941014746311  , 0.7184832055245685  ,                    0.0, 0.3552715707640508
PL_SOCN_SW_0                      ,  26.092066228573408 , 1.0516035445216917e-38 , 0.7203073989808444  , 0.0                   , 0.2819235723486475 , 0.11895918002191708  ,               0.0, 0.2163048588970643    , 0.8374063458168002  , 0.0                   , 0.6320919770057487  , 0.4420037327520828  ,                    0.0, 0.3546344857452826
PL_AAIndex1_1                     ,  47.41252188634685  , 4.332871964900021e-66  , 0.36732849345270324 , 0.0                   , 0.27014813224559897, 0.20060417458039412  ,               0.0, 0.3991381754979762    , 0.42704435891099174 , 0.0                   , 0.5635466133466633  , 0.7371590767229396  ,                    0.0, 0.3544813707464285
BAS_DPEP_BAS_DPEP_NP              ,  23.70633670401951  , 2.5659573680453346e-35 , 0.41095381782725493 , 1.5651135270850989    , 0.27160798626019755, 0.10291639443996504  ,               0.0, 0.19584606343375668   , 0.47776176584205315 , 0.4963219575301293    , 0.5720444888777807  , 0.38400735560369204 ,                    0.0, 0.35433027188123534
PL_AAIndex1_382                   ,  45.40004991342395  , 1.048704936436247e-63  , 0.34700061420315187 , 0.00394089842728237   , 0.2731322455989695 , 0.20618144833064597  ,               0.0, 0.38188024577630436   , 0.4034118166038362  , 0.0012497204758679745 , 0.5809172706823291  , 0.7573215148623185  ,                    0.0, 0.35413009473344265
PL_SOCN_SW_1                      ,  26.53174022152203  , 2.542659042130298e-39  , 0.699384763474943   , 0.0                   , 0.28338342636324604, 0.1213704007612809   ,               0.0, 0.22007527804965182   , 0.8130823589069841  , 0.0                   , 0.6405898525368658  , 0.45072055232645203 ,                    0.0, 0.3540780069699923
PL_ATC_bonds_2                    ,  23.6248578756485   , 3.358892838748929e-35  , 0.7655802271761472  , 0.0                   , 0.2789931300987548 , 0.1119513258535218   ,               0.0, 0.195147342699878     , 0.8900390880008472  , 0.0                   , 0.6150337415646088  , 0.4166695941590691  ,                    0.0, 0.35281496107073385
PL_AAIndex1_131                   ,  47.207128798208906 , 7.556900828486277e-66  , 0.3588969997069502  , 0.0                   , 0.27014813224559897, 0.20085840868519853  ,               0.0, 0.39737682948764963   , 0.4172421739308038  , 0.0                   , 0.5635466133466633  , 0.7380781600673437  ,                    0.0, 0.3527072961387434
PL_AAIndex1_245                   ,  51.49772348222808  , 8.155290920430619e-71  , 0.36878565594259394 , 0.0                   , 0.27610562473164446, 0.17758046192686905  ,               0.0, 0.4341707737101059    , 0.42873840942004826 , 0.0                   , 0.5982254436390901  , 0.653925905302123   ,                    0.0, 0.3525100886785612
PEP_ProtFP4                       ,  43.884562059764306 , 6.936933151656239e-62  , 0.25661625971425206 , 0.013929775920468495  , 0.30983254615714895, 0.17523528955214537  ,               0.0, 0.36888419752102397   , 0.29833385666804946 , 0.004417349625543854  , 0.7945513621594598  , 0.6454478575947801  ,                    0.0, 0.3519391039281428
PL_SOCN_Grantham_0                ,  24.240904868924698 , 4.4061001999011536e-36 , 0.7523409422150258  , 0.0                   , 0.26722842421640186, 0.13202867180642885  ,               0.0, 0.2004302464412734    , 0.8746475187122263  , 0.0                   , 0.5465508622844286  , 0.4892513364054698  ,                    0.0, 0.351813327307233
PL_AAIndex1_164                   ,  48.47057565980246  , 2.503310095563483e-67  , 0.3640584752967593  , 0.0                   , 0.2643087161872048 , 0.2034869991361944   ,               0.0, 0.40821150318140537   , 0.4232427403817387  , 0.0                   , 0.5295551112221943  , 0.7475807942816985  ,                    0.0, 0.3514316915111728
PL_AAIndex1_6                     ,  41.84292096658086  , 2.1335389853149213e-59 , 0.3230151913006538  , 0.0                   , 0.28196650923142974, 0.2029975521492101   ,               0.0, 0.35137612835181076   , 0.3755271310181122  , 0.0                   , 0.6323419145213693  , 0.745811391336912   ,                    0.0, 0.35084276087136734
PEP_PP2                           ,  40.59813585774315  , 7.351585155296588e-58  , 0.3187260424903351  , 0.0                   , 0.280410047230571  , 0.20886485370290794  ,               0.0, 0.3407014882992072    , 0.3705407037830242  , 0.0                   , 0.6232816795801046  , 0.7670223108504418  ,                    0.0, 0.35025769708546295
PL_CTDT_16                        ,  41.43204480863394  , 6.835883860828686e-59  , 0.34252113701266396 , 0.0                   , 0.2981322455989695 , 0.17058077171288097  ,               0.0, 0.3478526646943965    , 0.3982041196808785  , 0.0                   , 0.7264433891527118  , 0.6286212802730975  ,                    0.0, 0.3501869089668474
PL_AAIndex1_421                   ,  41.09430453179038  , 1.7854496734582946e-58 , 0.2923368764538945  , 0.01968590010905751   , 0.312805925289824  , 0.16064923551712915  ,               0.0, 0.34495637692474446   , 0.33986150330417947 , 0.006242706556927459  , 0.811859535116221   , 0.5927177200136059  ,                    0.0, 0.34927297365261306
PL_AAIndex1_60                    ,  46.65097202163776  , 3.423076286226828e-65  , 0.3437786177372044  , 0.0                   , 0.27019106912838126, 0.20126915638300666  ,               0.0, 0.3926075135948394    , 0.3996660265555856  , 0.0                   , 0.5637965508622842  , 0.7395630567065978  ,                    0.0, 0.34927219128655124
PL_AAIndex1_390                   ,  47.08644132716805  , 1.0482605799911614e-65 , 0.3083494403171363  , 0.034444786065657     , 0.28341562902533274, 0.1866064373919745   ,               0.0, 0.3963418754999505    , 0.35847719795183647 , 0.01092297993146402   , 0.6407773056735815  , 0.6865557671507586  ,                    0.0, 0.34884585436793186
PL_PAAC_5                         ,  34.28561348308376  , 8.153500322518767e-50  , 0.5968916716706727  , 0.0                   , 0.27165092314297984, 0.14532989149889572  ,               0.0, 0.28656852695906615   , 0.693927168219345   , 0.0                   , 0.5722944263934018  , 0.5373366611065463  ,                    0.0, 0.3483544637797265
PL_SOCN_Grantham_1                ,  24.613751307382664 , 1.2956122903899974e-36 , 0.7472696813799757  , 0.0                   , 0.27016960068699014, 0.12204517838679017  ,               0.0, 0.2036275866867317    , 0.8687518330500053  , 0.0                   , 0.563671582104474   , 0.45315994525235115 ,                    0.0, 0.3482018245155937
PL_AAIndex1_420                   ,  38.63390306075005  , 2.1105364508921057e-55 , 0.349221271608116   , 0.0                   , 0.30989695148132246, 0.15278252058866623  ,               0.0, 0.32385723306305814   , 0.4059934818837336  , 0.0                   , 0.7949262684328917  , 0.5642787083731786  ,                    0.0, 0.348175948625477
PEP_SV2                           ,  44.894156701434575 , 4.225894175115979e-63  , 0.2884548473527997  , 0.0                   , 0.31868827823100043, 0.14310383328090812  ,               0.0, 0.3775419644900795    , 0.3353483804228904  , 0.0                   , 0.8461009747563109  , 0.5292892237519061  ,                    0.0, 0.34804675723686446
PL_CTDD_151                       ,  28.032018157724313 , 2.0855853190684378e-41 , 0.24403759519850476 , 1.1521891258850643    , 0.29368827823100047, 0.13517486056278458  ,               0.0, 0.23294089383676211   , 0.28371030358183785 , 0.3653771771235292    , 0.7005748562859286  , 0.5006251435763958  ,                    0.0, 0.3472047290674089
PL_CTDC_20                        ,  46.773743860200454 , 2.450986017326303e-65  , 0.3066783952576082  , 0.0                   , 0.28046371833404893, 0.19183380212273335  ,               0.0, 0.3936603420516939    , 0.35653449440752394 , 0.0                   , 0.6235941014746311  , 0.7054532469474311  ,                    0.0, 0.34654036414688
PL_AAIndex1_371                   ,  45.24865137418329  , 1.590505324624234e-63  , 0.3436972030835772  , 0.014280325512752172  , 0.29373121511378275, 0.16020452440053737  ,               0.0, 0.38058192938465585   , 0.39957137648301055 , 0.004528514379309454  , 0.7008247938015497  , 0.5911100420010695  ,                    0.0, 0.34610277600826583
BAS_PROP_BAS_PROP_IsoelectricPoint,  37.48042378105361  , 6.11814440293606e-54   , 0.25654246813317183 , 0.10531182697342117   , 0.2877844568484328 , 0.20800394632261868  ,               0.0, 0.3139655850737977    , 0.2982480689358231  , 0.033396026045387765  , 0.6662084478880279  , 0.7639100390531263  ,                    0.0, 0.3459546944993604
PEP_T2                            ,  36.73024841149251  , 5.561461588912961e-53  , 0.2728552957617185  , 0.0                   , 0.3304315156719622 , 0.14283278569271465  ,               0.0, 0.3075324650199511    , 0.3172128406342517  , 0.0                   , 0.9144588852786804  , 0.5283093578757634  ,                    0.0, 0.34458559146810774
PL_APAAC_5                        ,  34.78015113677846  , 1.8430707377535345e-50 , 0.5826188988745074  , 0.0                   , 0.2701803349076857 , 0.14473994051963338  ,               0.0, 0.29080942878876365   , 0.6773340990258019  , 0.0                   , 0.5637340664833792  , 0.5352039255340624  ,                    0.0, 0.3445135866386679
PL_APAAC_13                       ,  23.116758398330397 , 1.8086795565552672e-34 , 0.5479753187446756  , 0.0                   , 0.30099828252468874, 0.13346195908007483  ,               0.0, 0.19079014161128924   , 0.6370585807073993  , 0.0                   , 0.74312671832042    , 0.49443282242980935 ,                    0.0, 0.3442347105114863
PEP_KF3                           ,  40.29809492481987  , 1.7349041066968705e-57 , 0.30196193641492775 , 0.0                   , 0.3186453413482181 , 0.14190538978667738  ,               0.0, 0.33812849080970964   , 0.3510512901946662  , 0.0                   , 0.8458510372406896  , 0.5249567229821749  ,                    0.0, 0.34333125687120675
PL_AAIndex1_231                   ,  44.43273938327171  , 1.513935336709719e-62  , 0.3126910565112384  , 0.0                   , 0.29659725203950194, 0.1630602472509132   ,               0.0, 0.3735850857079857    , 0.3635246220893453  , 0.0                   , 0.7175081229692577  , 0.6014337840105618  ,                    0.0, 0.3426752691295251
PL_AAIndex1_327                   ,  50.05920368871115  , 3.617142460562041e-69  , 0.3332598679968797  , 0.0                   , 0.2775762129669386 , 0.17292948680926387  ,               0.0, 0.4218347641488437    , 0.3874372645088959  , 0.0                   , 0.6067858035491125  , 0.6371121352962541  ,                    0.0, 0.342194994583851
PL_AAIndex1_36                    ,  43.697610713905505 , 1.1675700772726136e-61 , 0.32046292631249473 , 0.0                   , 0.26285959639330186, 0.21576171105093164  ,               0.0, 0.3672809984545956    , 0.37255994936717474 , 0.0                   , 0.5211197200699826  , 0.7919551841255555  ,                    0.0, 0.3421526420028847
PL_AAIndex1_270                   ,  33.88695945105127  , 2.7159335866714885e-49 , 0.317385322115578   , 0.0                   , 0.28043151567196223, 0.2116181671938945   ,               0.0, 0.2831498739986051    , 0.3689820251530726  , 0.0                   , 0.6234066483379155  , 0.7769758321273608  ,                    0.0, 0.34208572993615904
PL_AAIndex1_393                   ,  34.86945738929853  , 1.4099668284695083e-50 , 0.26879789416727196 , 0.0                   , 0.3010734220695578 , 0.1914496647212722   ,               0.0, 0.29157527350632206   , 0.31249583530080083 , 0.0                   , 0.7435641089727569  , 0.7040645493613331  ,                    0.0, 0.34194996119020216
PL_AAIndex1_256                   ,  47.292508759108756 , 5.996238542826057e-66  , 0.3237017262701083  , 0.0                   , 0.2848862172606269 , 0.17024234810679503  ,               0.0, 0.39810900433762214   , 0.3763252746174418  , 0.0                   , 0.6493376655836043  , 0.6273978429221327  ,                    0.0, 0.34186163124346686
PL_APAAC_25                       ,  36.17422710091205  , 2.8812341562208867e-52 , 0.2553470904274966  , 0.8806328967503663    , 0.25401459854014596, 0.1884909240756533   ,               0.0, 0.3027643108141498    , 0.2968583610447245  , 0.2792624532449045    , 0.46963259185203676 , 0.6933683870589066  ,                    0.0, 0.34031435066912036
PL_CKSAAP_101                     ,  23.642843753564822 , 3.1650005577859504e-35 , 0.24849581959994804 , 1.817508754080593     , 0.27164018892228425, 0.10874694822646874  ,               0.0, 0.19530158038429732   , 0.28889329269194025 , 0.5763604282006686    , 0.5722319420144963  , 0.40508542802812575 ,                    0.0, 0.33964544521992135
BAS_REDN_BAS_REDN_FG.1            ,  57.69282064031902  , 1.0469574661493563e-77 , 0.34120827441721646 , 0.0020324858467630994 , 0.2643194504079004 , 0.16899278823427996  ,               0.0, 0.48729675648738663   , 0.3966778276142292  , 0.0006445330237458838 , 0.5296175956010998  , 0.6228805510051101  ,                    0.0, 0.3395195439552619
PL_AAIndex1_219                   ,  40.75994011255212  , 4.630946226441778e-58  , 0.29266034680711694 , 0.0                   , 0.27016960068699014, 0.21533021552579223  ,               0.0, 0.34208903878226066   , 0.3402375595918913  , 0.0                   , 0.563671582104474   , 0.7903952818825198  ,                    0.0, 0.33939891039352427
PL_QSO_SW_9                       ,  48.80735798225983  , 1.0151104289444888e-67 , 0.3143886193836125  , 0.011275639454364467  , 0.29373121511378275, 0.15016268919978645  ,               0.0, 0.41109957602449154   , 0.3654981543948032  , 0.0035756814758459658 , 0.7008247938015497  , 0.554807739100511   ,                    0.0, 0.3393009907995335
PL_APAAC_7                        ,  33.25526067894345  , 1.8434597888244004e-48 , 0.47488466445721267 , 0.0                   , 0.2863460712752254 , 0.1470743556221198   ,               0.0, 0.27773274861202424   , 0.5520857235538785  , 0.0                   , 0.657835541114721   , 0.5436430845574811  ,                    0.0, 0.33854951630635083
PL_AAIndex1_307                   ,  43.259321746731835 , 3.969397018257205e-61  , 0.2845318041155509  , 0.2674007568004335    , 0.28198797767282097, 0.16710362266419163  ,               0.0, 0.36352245657424265   , 0.3307875758185867  , 0.08479695866369767   , 0.6324668832791802  , 0.6160510164246656  ,                    0.0, 0.3379374817933955
PEP_VHSE6                         ,  44.416513508256095 , 1.5835537003773724e-62 , 0.2835170279052335  , 0.0                   , 0.2951910691283812 , 0.1658343245210175   ,               0.0, 0.37344594090773026   , 0.3296078294501528  , 0.0                   , 0.7093226693326664  , 0.6114623685586682  ,                    0.0, 0.33730646804153624
PL_AAIndex1_103                   ,  45.29971081976481  , 1.3819999330875826e-63 , 0.3483765439597297  , 0.0                   , 0.25260841562902536, 0.21140067933534748  ,               0.0, 0.3810197890593889    , 0.40501142853505706 , 0.0                   , 0.46144713821544636 , 0.7761895903737043  ,                    0.0, 0.3372779910305994
PL_PAAC_7                         ,  32.556385481284025 , 1.552584774273322e-47  , 0.4773826275127169  , 0.0                   , 0.2863460712752254 , 0.14558093429538996  ,               0.0, 0.27173955257863636   , 0.5549897755145481  , 0.0                   , 0.657835541114721   , 0.5382442075317909  ,                    0.0, 0.33713484612328276
PEP_F6                            ,  43.992619165250275 , 5.136042433473444e-62  , 0.29496921463774184 , 0.0                   , 0.28632460283383426, 0.1768849352178341   ,               0.0, 0.36981083995753733   , 0.34292177549159353 , 0.0                   , 0.6577105723569108  , 0.6514115022311657  ,                    0.0, 0.33697578167286785
PL_AAIndex1_289                   ,  43.502183998835754 , 2.013785517409046e-61  , 0.3271452322113877  , 0.0                   , 0.26282739373121516, 0.2053414244056145   ,               0.0, 0.36560511895923425   , 0.3803285844975919  , 0.0                   , 0.520932266933267   , 0.7542847389781725  ,                    0.0, 0.33685845156137756
PL_CKSAAP_343                     ,  27.847419915686043 , 3.753405766133393e-41  , 0.329210743970346   , 0.0864662641360199    , 0.308383426363246  , 0.16079975613587852  ,               0.0, 0.23135787378445619   , 0.3827298824111746  , 0.027419803569286524  , 0.7861159710072481  , 0.5932618680687552  ,                    0.0, 0.3368142331401534
PL_AAIndex1_161                   ,  43.93405923345739  , 6.044468842472933e-62  , 0.3401332414158227  , 0.0                   , 0.2569772434521254 , 0.20744187989889773  ,               0.0, 0.36930865995156203   , 0.39542802862756965 , 0.0                   , 0.4868782804298928  , 0.7618781091163926  ,                    0.0, 0.33558217968756954
PL_PAAC_13                        ,  22.624644221442853 , 9.303267546389672e-34  , 0.5030495651040852  , 0.0                   , 0.30246887075998286, 0.13145842322703163  ,               0.0, 0.18657002227843283   , 0.5848293363008273  , 0.0                   , 0.7516870782304426  , 0.4871898271052233  ,                    0.0, 0.335046043985821
PL_APAAC_0                        ,  31.522643335126222 , 3.716503784752898e-46  , 0.5011013217986897  , 0.0                   , 0.2819235723486475 , 0.14392971024354728  ,               0.0, 0.26287470896900805   , 0.5825643709409801  , 0.0                   , 0.6320919770057487  , 0.5322748568614873  ,                    0.0, 0.334967652296204
PL_CTDT_25                        ,  41.33708263032175  , 8.951848414179576e-59  , 0.28246724572193926 , 0.0                   , 0.28780592528982396, 0.18048665869166125  ,               0.0, 0.347038317651765     , 0.3283873862570663  , 0.0                   , 0.6663334166458386  , 0.664432115883653   ,                    0.0, 0.3343652060730538
PEP_SV3                           ,  41.06053324301016  , 1.9656351083229552e-58 , 0.33074448204208196 , 0.03325797051817676   , 0.2672284242164019 , 0.1956231353594341   ,               0.0, 0.34466677163521947   , 0.38451295724271145 , 0.010546622174944191  , 0.5465508622844291  , 0.7191520898580952  ,                    0.0, 0.33423821719923325
BAS_REDN_BAS_REDN_GGD             ,  35.76764319138707  , 9.640313497065878e-52  , 0.274198358605775   , 0.3218066422207114    , 0.2834370974667239 , 0.1739047595258831   ,               0.0, 0.29927765528256817   , 0.318774242544096   , 0.10204991513340687   , 0.6409022744313921  , 0.6406378499551358  ,                    0.0, 0.3336069895577665
PL_AAIndex1_215                   ,  32.990542383701424 , 4.125816327890434e-48  , 0.36317861802855145 , 0.0                   , 0.2760304851867754 , 0.19100865497533245  ,               0.0, 0.27546265998629677   , 0.42221984646054234 , 0.0                   , 0.5977880529867532  , 0.702470252197603   ,                    0.0, 0.3329901352718659
PL_AAIndex1_254                   ,  43.800707190026685 , 8.760864040829894e-62  , 0.327906751645604   , 0.0                   , 0.2569772434521254 , 0.20627776959857613  ,               0.0, 0.36816510107236633   , 0.3812139026375663  , 0.0                   , 0.4868782804298928  , 0.7576697264963737  ,                    0.0, 0.3323211684393665
PEP_Z4                            ,  26.723326127407443 , 1.3720399514656598e-39 , 0.26796937656485875 , 0.44357258668179905   , 0.2789501932159725 , 0.1912085860026106   ,               0.0, 0.22171822073105033   , 0.3115326272331572  , 0.1406637989632832    , 0.6147838040489875  , 0.7031930241378284  ,                    0.0, 0.33198191251905107
PL_AAIndex1_370                   ,  36.4851843047155   , 1.147205219849939e-52  , 0.2823013850848195  , 0.0                   , 0.2892765135251181 , 0.18565607637484136  ,               0.0, 0.3054309206561211    , 0.32819456198476005 , 0.0                   , 0.6748937765558609  , 0.6831201109366165  ,                    0.0, 0.3319398950222264
PL_CTDT_9                         ,  51.61331010014304  , 6.0241160320892115e-71 , 0.3053835578323505  , 0.003026133714701125  , 0.2657685702018034 , 0.17927602355598404  ,               0.0, 0.43516198539184914   , 0.3550291578272721  , 0.0009596342904438525 , 0.5380529867533119  , 0.660055541032661   ,                    0.0, 0.33154321754925636
PL_AAIndex1_106                   ,  40.608698207024744 , 7.132975248551103e-58  , 0.33443077577178215 , 0.0                   , 0.25993988836410475, 0.20562392446578892  ,               0.0, 0.34079206560117714   , 0.38879852444105384 , 0.0                   , 0.5041239690077479  , 0.7553060067592958  ,                    0.0, 0.3315034276348791
PL_PAAC_3                         ,  24.68930476454773  , 1.0115050819927858e-36 , 0.5608126691752466  , 0.0                   , 0.2804422498926578 , 0.13671571693899306  ,               0.0, 0.20427549446956175   , 0.6519828737651193  , 0.0                   , 0.6234691327168209  , 0.5061955033539786  ,                    0.0, 0.33098716738424677
BAS_DPEP_BAS_DPEP_VE              ,  20.170720089551    , 3.642048984582352e-30  , 0.362370836646539   , 0.7292685756763477    , 0.27610562473164446, 0.15370157296071982  ,               0.0, 0.165526424762391     , 0.4212807456595691  , 0.2312624616560572    , 0.5982254436390901  , 0.5676011805034992  ,                    0.0, 0.33064937603676775
PL_APAAC_3                        ,  25.09418336978356  , 2.6919702465550838e-37 , 0.5517871849225293  , 0.0                   , 0.2804422498926578 , 0.13755233070288955  ,               0.0, 0.20774752618427927   , 0.6414901344180173  , 0.0                   , 0.6234691327168209  , 0.509219951142713   ,                    0.0, 0.33032112407697173
PEP_VHSE2                         ,  38.86368711414911  , 1.0833706720393896e-55 , 0.28382853232308936 , 0.0                   , 0.2936882782310004 , 0.16817327598107337  ,               0.0, 0.3258277435089563    , 0.32996997452409144 , 0.0                   , 0.7005748562859284  , 0.6199179269974585  ,                    0.0, 0.3293817502194058
PL_PAAC_0                         ,  31.021294316487534 , 1.751502888770593e-45  , 0.4770808731699794  , 0.022241395119774465  , 0.28192357234864746, 0.14139829336559587  ,               0.0, 0.2585753963593874    , 0.5546389655661238  , 0.007053093959648153  , 0.6320919770057483  , 0.5231235154548781  ,                    0.0, 0.32924715805763094
PEP_ST5                           ,  48.0997290573716   , 6.782001833169605e-67  , 0.2875301839063873  , 0.0                   , 0.28635680549592096, 0.1564912577706499   ,               0.0, 0.405031312506264     , 0.3342733962718652  , 0.0                   , 0.6578980254936264  , 0.5776861879690266  ,                    0.0, 0.32914815370679706
BAS_REDN_BAS_REDN_FD.1            ,  27.166849294262178 , 3.302566387628364e-40  , 0.3334897685531324  , 0.24626004715659516   , 0.31421210820094464, 0.1246290251342033   ,               0.0, 0.2255216484291739    , 0.3877045395431177  , 0.07809290926892465   , 0.8200449887528118  , 0.46250082621663946 ,                    0.0, 0.32897748536844457
PL_QSO_Grantham_3                 ,  57.94337167388023  , 5.59535897356899e-78   , 0.40458214178452456 , 0.0                   , 0.2114534134821812 , 0.21567685060934805  ,               0.0, 0.4894453539272861    , 0.4703542590481195  , 0.0                   , 0.22188202949262692 , 0.7916484045984018  ,                    0.0, 0.3288883411777391
BAS_DPEP_BAS_DPEP_WE              ,  17.944384784048935 , 7.712795420558222e-27  , 0.4149537404213719  , 1.3850057739571875    , 0.2290468012022327 , 0.1572562263778316   ,               0.0, 0.14643451254886206   , 0.4824119479279637  , 0.43920697446223467   , 0.3242939265183702  , 0.5804516308917755  ,                    0.0, 0.328799832058201
PL_AAIndex1_392                   ,  34.49209332256824  , 4.379026873483508e-50  , 0.30191436869709376 , 0.0                   , 0.2790038643194504 , 0.19356305985034672  ,               0.0, 0.2883391923927764    , 0.35099598948718136 , 0.0                   , 0.615096225943514   , 0.7117046976599719  ,                    0.0, 0.3276893509139073
PEP_SVGER9                        ,  45.8280415141811   , 3.2395994057254884e-64 , 0.32020352051232415 , 0.0                   , 0.27609489051094893, 0.16527434952332296  ,               0.0, 0.3855504827121286    , 0.3722583724799848  , 0.0                   , 0.5981629592601851  , 0.609437999349589   ,                    0.0, 0.3275683023003146
PL_APAAC_10                       ,  24.204651628011746 , 4.964033927018936e-36  , 0.6631955337362752  , 0.0                   , 0.2863246028338343 , 0.08950658937129251  ,               0.0, 0.20011935720044097   , 0.7710099177849563  , 0.0                   , 0.657710572356911   , 0.3355294832120007  ,                    0.0, 0.3273948884257181
PL_AAIndex1_72                    ,  47.29230765471685  , 5.999505527642399e-66  , 0.3177978730285935  , 0.0                   , 0.2820416487762988 , 0.152277494316585    ,               0.0, 0.3981072797692759    , 0.3694616436507036  , 0.0                   , 0.6327793051737063  , 0.5624529846548226  ,                    0.0, 0.32713353554141805
PL_QSO_Grantham_1                 ,  42.043785357691526 , 1.2092001045559217e-59 , 0.42684594760239003 , 0.2418375609591367    , 0.2114534134821812 , 0.222011456386068    ,               0.0, 0.35309863857407214   , 0.4962374476704945  , 0.07669046978534257   , 0.22188202949262692 , 0.8145486786085668  ,                    0.0, 0.32707621068851717
PL_AAIndex1_195                   ,  38.388023872642385 , 4.3142751726918566e-55 , 0.37722131934368    , 0.0                   , 0.2643194504079004 , 0.1825850572150168   ,               0.0, 0.32174869897886876   , 0.438545441908176   , 0.0                   , 0.5296175956010998  , 0.6720180498566823  ,                    0.0, 0.3269882977241378
BAS_REDF_BAS_REDF_F.1             ,  39.95434886080268  , 4.6517887142660246e-57 , 0.28557877038434176 , 0.0                   , 0.2745706311721769 , 0.19165913046664507  ,               0.0, 0.33518070048282433   , 0.33200474531952767 , 0.0                   , 0.589290177455636   , 0.7048217903221535  ,                    0.0, 0.326882902263357
BAS_PROP_BAS_PROP_Aromaticity     ,  39.95434886080267  , 4.651788714266289e-57  , 0.2850056779577539  , 0.0                   , 0.2745706311721769 , 0.19165913046664507  ,               0.0, 0.3351807004828242    , 0.33133848639251506 , 0.0                   , 0.589290177455636   , 0.7048217903221535  ,                    0.0, 0.3267718591088548
BAS_REDN_BAS_REDN_DGD             ,  21.89677870721879  , 1.0623861147275295e-32 , 0.32302040936197685 , 0.40335511833418447   , 0.30396092743666814, 0.1394869074247095   ,               0.0, 0.18032822012649366   , 0.3755331973693269  , 0.12791021127027444   , 0.7603724068982756  , 0.5162136518693119  ,                    0.0, 0.32672628125561376
PL_AAIndex1_397                   ,  42.285109313339255 , 6.120059088415847e-60  , 0.3304944562539003  , 0.0                   , 0.26427651352511805, 0.1860967101550545   ,               0.0, 0.35516810931590587   , 0.38422228525747654 , 0.0                   , 0.5293676580854785  , 0.6847130489442348  ,                    0.0, 0.32557851693384926
PL_CKSAAP_47                      ,  29.761588322103343 , 8.873050292446882e-44  , 0.25974280142770034 , 0.5901051248823709    , 0.30100901674538433, 0.12710933610815023  ,               0.0, 0.24777280242836425   , 0.3019686740737945  , 0.1871315566964971    , 0.7431892026993254  , 0.4714674143415938  ,                    0.0, 0.32525494170659586
PL_AAIndex1_500                   ,  39.889405379427075 , 5.606384211329292e-57  , 0.3674900683272977  , 0.0                   , 0.2628488621726063 , 0.17926454314283147  ,               0.0, 0.334623778422522     , 0.42723220069284956 , 0.0                   , 0.5210572356910772  , 0.6600140381173715  ,                    0.0, 0.3238212088206367
PL_CKSAAP_52                      ,  32.890381729984966 , 5.598849096370343e-48  , 0.22224406629841953 , 0.5624197014558014    , 0.2863460712752254 , 0.1552398057151744   ,               0.0, 0.2746037334790099    , 0.25837384386409096 , 0.178352076286717     , 0.657835541114721   , 0.5731620556092363  ,                    0.0, 0.32372120839229584
PL_AAIndex1_227                   ,  38.081209177725626 , 1.0550407334868683e-54 , 0.33023277451800315 , 0.0                   , 0.26285959639330186, 0.19455577737665922  ,               0.0, 0.3191176131731076    , 0.3839180624401979  , 0.0                   , 0.5211197200699826  , 0.7152934771623676  ,                    0.0, 0.3232414788076093
PL_AAIndex1_23                    ,  34.37674321537832  , 6.196351457823612e-50  , 0.3201981347734635  , 0.0                   , 0.2642979819665092 , 0.20401300148909915  ,               0.0, 0.28735000890597256   , 0.37225211119222734 , 0.0                   , 0.5294926268432891  , 0.7494823487645014  ,                    0.0, 0.32309618261766504
PL_AAIndex1_536                   ,  37.61031967916401  , 4.1807164682854766e-54 , 0.2624323992030191  , 9.91909524360457e-05  , 0.28632460283383426, 0.17926916183489836  ,               0.0, 0.3150795058194699    , 0.3050955144310273  , 3.145500107843574e-05 , 0.6577105723569108  , 0.6600307351807134  ,                    0.0, 0.32299129713153335
PL_APAAC_14                       ,  26.901610773125874 , 7.734828031543874e-40  , 0.49640571748467766 , 0.0                   , 0.29516960068699016, 0.1142147400699864   ,               0.0, 0.22324709861241188   , 0.5771054115362011  , 0.0                   , 0.7091977005748564  , 0.42485207742362063 ,                    0.0, 0.3224003813578483
