Feature,MI_score
IT,0.2876458212084456
DW,0.28760947084769173
ST5,0.2875301839063873
HDS,0.2874081188721682
AT,0.28734574857350825
LA,0.2872590601455296
AH,0.28723095257085873
KY,0.28688456392360484
PL_AAIndex1_21,0.2867806172655172
PL_AAIndex1_336,0.2867157006746206
FHS,0.28655329604276325
PL_CTDD_94,0.2865491278356398
Aromaticity,0.286300156388843
HFG,0.2862980799933621
YA,0.28613320348035254
TY,0.28606899979809564
MA,0.2857191071484051
KC,0.2856969515786236
TG,0.28567348409620763
KG,0.2855501188843239
VSTPV5,0.285516253816791
TC,0.2852958250835207
PL_CKSAAP_109,0.2852410087009529
F.1,0.2850325713776858
PL_AAIndex1_307,0.2845318041155509
PL_AAIndex1_487,0.2844085484584338
SR,0.28418725397305256
AD,0.2840775488600231
PL_CTDD_119,0.28403762903494334
YV,0.28401380273216326
PL_CTDT_2,0.2839551822042905
VHSE2,0.28382853232308936
FW,0.283557088387588
VHSE6,0.2835170279052335
PS,0.28334394315281486
PL_CKSAAP_342,0.28333147649624735
QS,0.2832592693289149
PL_CKSAAP_45,0.2832486835857324
HSH,0.28297031888379953
GI,0.2825759285545253
PL_CTDT_25,0.2825358852791191
PL_CKSAAP_165,0.2823386855068182
SC,0.2823232767608568
VD,0.2823102595970335
PL_AAIndex1_370,0.2823013850848195
PL_AAIndex1_301,0.28229983331870034
FP,0.28228982203095665
PL_CTDD_152,0.2822722686280108
GDH,0.28207188987653176
PL_AAIndex1_333,0.2820599339408827
ST2,0.2820309000587091
PW,0.28185075284071726
MI,0.2816950590943903
PL_AAIndex1_48,0.28161748902167716
DFH,0.28145056403953905
PL_AAIndex1_457,0.2812244288807042
HN,0.2811912176895497
RQ,0.28112300420569625
TT,0.280882319926969
PL_AAIndex1_472,0.28063268443112754
PL_AAIndex1_96,0.2805458781506105
PL_AAIndex1_350,0.2805119072998754
TV,0.2805060559320567
SVGER10,0.280210856190096
PL_CKSAAP_180,0.2799557590508206
AN,0.279566930782293
KD,0.27924640062537476
RV,0.2790265844478843
PL_AAIndex1_132,0.2790217051691015
TD,0.2787899450140374
SDH,0.27856318795300616
VQ,0.27854303819661874
PL_AAIndex1_466,0.27844683341720433
PL_CKSAAP_60,0.2783572613834928
HDH,0.27821157512980355
PL_QSO_Grantham_5,0.2780876875540512
HSD,0.27798760676012124
SS,0.2777260849332053
HQ,0.27766881828370815
PL_AAIndex1_49,0.27716529355925745
PL_CTDC_34,0.277100686903605
DC,0.27707824000918535
TL,0.2766595114663004
PL_CTDT_0,0.27662583391274076
PL_AAIndex1_292,0.27650045499734377
PL_CKSAAP_255,0.27625278370381734
PH,0.276058356690438
LV,0.2757647806861625
PL_AAIndex1_496,0.27555643409699515
GGD,0.27535591664344006
ProtFP2,0.27533035193663524
GY,0.27514549916055087
LI,0.2749898687569323
PL_AAIndex1_104,0.2747847425031664
YQ,0.27470931202207627
PL_CKSAAP_8,0.2745730600738949
VR,0.2744895218912786
ME,0.27441188982498854
PL_CTD_280,0.27430079561608256
RH,0.27408562150321325
PL_ATC_atoms_4,0.2740763163057638
PL_CKSAAP_356,0.2738435128373711
PL_AAIndex1_84,0.2737336711737939
DSG,0.27357169979997575
PL_AAIndex1_453,0.27344636778247056
GFS,0.27344020149809944
PL_CTDD_169,0.27311560975405635
T2,0.2728552957617185
PL_CKSAAP_197,0.272826771418885
PL_CTDD_18,0.27275834619819816
VN,0.27251811827117
QY,0.2724357881447448
PL_AAIndex1_537,0.27204212783277937
SF,0.27199952299695607
HHG,0.27174525484928136
PL_CTDT_20,0.2716335510341281
HHS,0.27133117216712765
WM,0.27095926391827563
DHG,0.2707282577451551
EE,0.2706856213822415
SP,0.2705321956899662
PL_AAIndex1_216,0.27022806889099815
DDH,0.2701112648718218
FDF,0.2695470321566713
PL_AAIndex1_237,0.2695330821662214
PL_CTDD_25,0.26933983028984176
PL_AAIndex1_230,0.2693332999559894
RG,0.2693103131260184
GHD,0.2691364254289401
PL_CKSAAP_73,0.26910791938144696
SFH,0.2690559803584578
GD,0.2688109908415095
PL_AAIndex1_393,0.26879789416727196
SM,0.2684193733049338
TA,0.26821015428985184
NK,0.2681024333276034
Z4,0.26796937656485875
PL_CKSAAP_229,0.26787429769885485
YI,0.2670858788566788
LK,0.26687496790521825
RL,0.2668131464156027
RN,0.2663265482278021
MV,0.2662364593923878
GW,0.26619936857660775
PL_AAIndex1_340,0.2660850347990791
QW,0.26599118014718126
PL_CKSAAP_69,0.26577090332885644
PL_CKSAAP_289,0.2657565848326029
PL_AAIndex1_414,0.2654088531783776
II,0.2650386092055652
YR,0.26498652796720235
WG,0.26483243459917016
PL_AAIndex1_43,0.26477109411693034
PL_AAIndex1_535,0.26463680776403464
PL_AAIndex1_0,0.26416885901806797
PL_AAIndex1_492,0.2641011599938685
PL_AAIndex1_82,0.2641009395430607
PL_CTDD_123,0.2640809279414609
PL_CTDD_89,0.2640552995869787
PL_CTDD_73,0.2638302715626448
HSS,0.2637978579175173
PL_CKSAAP_77,0.2637678161521646
PL_CKSAAP_5,0.2635440420105897
E2,0.2632932563603356
F3,0.2632912636178313
KV,0.2632398789010808
PL_CKSAAP_185,0.2630714583005149
LR,0.26297639423544217
PL_CKSAAP_111,0.26272252239878346
PL_CTDC_18,0.2626682166718366
PL_CTDD_162,0.2626327366012804
QI,0.26258229536504096
PL_CTDD_3,0.26251128003669555
PL_AAIndex1_419,0.2622139138340138
GFH,0.26215952606377524
PL_CTDD_29,0.2621175207872293
HD.1,0.2620973804811073
PL_AAIndex1_536,0.26194213862655147
HT,0.2618587281489768
IA,0.2618179852395053
PL_CKSAAP_63,0.2612329253194532
PL_AAIndex1_99,0.26116039277559056
NH,0.261019322028468
Sheet,0.26050829064889225
VSTPV2,0.2604269583831158
PL_QSO_SW_17,0.2604009288346889
HGH,0.26003124411043554
PL_CTDC_35,0.2598705926425757
PL_AAIndex1_444,0.2596353765341921
SHS,0.2596251366460085
PL_CKSAAP_65,0.25936696701380546
PL_AAIndex1_47,0.25904754775349526
ST8,0.25898586896317033
GS,0.25854360225130346
PL_PAAC_22,0.25797778543245986
KI,0.2579456720738911
FHH,0.25789293253669454
PL_AAIndex1_155,0.2576029128109565
WS,0.257397786784197
PL_AAIndex1_228,0.2573923809583598
PL_AAIndex1_176,0.2573852546497939
KK,0.25690982441167565
IsoelectricPoint,0.25682586681965436
KF2,0.2567831632840991
PG,0.2567779532772052
ProtFP4,0.25661625971425206
PL_CKSAAP_16,0.25642936067147915
PL_AAIndex1_79,0.25616143832107596
KH,0.25608254075922066
HI,0.2559013838063504
QP,0.25584581109763205
CD,0.2557688057101042
PL_CKSAAP_3,0.2556557177029659
PL_AAIndex1_123,0.255568281485675
PRIN2,0.2554780304626254
RR,0.25546292113178737
PL_APAAC_25,0.2553470904274966
LP,0.2553166917186789
PL_AAIndex1_97,0.25497811360695355
PL_CKSAAP_47,0.25492964550013175
PL_AAIndex1_118,0.254904363918802
PL_CTDD_149,0.25482700230144806
MY,0.25468708618731384
PL_CTDD_184,0.2544831380334194
PL_CTDD_43,0.2544481668361742
WK,0.2543969575628622
PL,0.2541114936577782
RT,0.2538949371905712
KF9,0.2534507022587409
PL_CTDD_47,0.2532763245615217
SVGER1,0.25299129902524387
GG.1,0.25285184970563446
PL_QSO_SW_15,0.2527699585606795
KR,0.25190470658639574
DFD,0.2517751840953344
PL_AAIndex1_263,0.251616803644402
HDG,0.25119983700113435
PL_CKSAAP_325,0.25113155144288823
WQ,0.2509973718205796
PL_CKSAAP_345,0.2509561336809174
PL_AAIndex1_266,0.25088100322306506
F2,0.25067940555760915
SDD,0.2505879520421428
PL_AAIndex1_77,0.2503739487325136
GH.1,0.25027796497791055
GGS,0.2502534954531175
CR,0.2501192654276321
SDG,0.25008366336598087
PL_CTDD_9,0.2500188779512813
PL_CTDD_88,0.25000308834455565
TW,0.2499944401946972
KF1,0.24995299360513235
PL_CTDD_24,0.249888889266229
FHG,0.24985665755663078
PL_AAIndex1_286,0.24981287442650357
VT,0.2497988606013708
AP,0.24975920696207377
PL_CTDD_44,0.2497297655209021
FR,0.2496570478363389
PL_CKSAAP_101,0.249607166275033
PL_AAIndex1_42,0.24955153365708282
EV,0.24952143991793196
PL_AAIndex1_347,0.24949079398037544
PL_CKSAAP_195,0.2493784758404165
SSD,0.24910391692401612
PL_AAIndex1_139,0.24908500919758225
VHSE8,0.24890882752755994
PL_CKSAAP_167,0.2488939092424851
PL_CKSAAP_140,0.24886585726031063
PL_AAIndex1_20,0.2487952420480961
PL_CKSAAP_107,0.24834979769885157
PL_AAIndex1_213,0.24824619346146637
PL_CTDT_30,0.24761880763852773
PL_CTDD_99,0.2472454911899078
PL_CKSAAP_337,0.24694106868846477
FFF,0.2463891573540189
EA,0.24622122273155966
TN,0.2458509133362412
PL_CKSAAP_57,0.24583044190460512
PL_AAIndex1_323,0.24579885430721404
PL_CTDD_83,0.2457837258478741
VS,0.24550175487346948
HL,0.24538610409885475
PL_CKSAAP_155,0.2453748638600617
DY,0.24530326089128573
PL_AAIndex1_200,0.24529111293285322
PL_CTDD_183,0.2452433051499212
PL_AAIndex1_349,0.24516807055647805
DS,0.2448115180978605
PL_CKSAAP_40,0.24419331002946576
PL_CTD_245,0.24405690218932152
PL_CTDD_151,0.2438480335329558
PL_AAIndex1_311,0.24383390623864898
TI,0.2437513090479162
PL_QSO_Grantham_18,0.2436855616764264
DQ,0.24358077187863092
MF,0.24348200260386355
PL_PAAC_21,0.24326553877163892
AL,0.24310798935024946
ER,0.2430963001513451
SHH,0.2426136998174826
RM,0.24257630325621493
SW,0.24256724705207544
PL_AAIndex1_78,0.2425329572303614
MW,0.24250363410842013
T1,0.24238940532868591
PL_CTDC_29,0.24232104122438258
PL_CTDC_23,0.24194536579324755
PL_CTD_40,0.24146647224542406
PL_AAIndex1_257,0.24132776274524526
PL_AAIndex1_196,0.24116054075695104
PL_CTDT_6,0.24095790958655883
PL_CTDC_5,0.2407035811194813
PL_AAIndex1_410,0.2406879446710617
QT,0.2405067016344633
HS,0.24013952340395628
PL_CKSAAP_305,0.24004572312418304
PL_CKSAAP_183,0.24002004748097638
PL_AAIndex1_434,0.23968502679316384
QA,0.23966118303353356
SVGER3,0.23944557861720606
PL_QSO_SW_18,0.23938614301747396
PL_CKSAAP_75,0.23931407602715948
ProtFP3,0.23906815646241242
MN,0.23905629967011022
AE,0.23900171866625985
PL_AAIndex1_423,0.23869209989584927
QQ,0.23866502355528185
RK,0.23858530650288534
PL_CKSAAP_322,0.23852532369093193
PL_AAIndex1_264,0.23834837583503177
PT,0.23834533482621145
YN,0.23807840210788678
HD,0.2380693447954476
PL_CKSAAP_216,0.23800021451193043
RA,0.2378818732481056
PM,0.2378335783140466
PL_CTDD_161,0.23760748051121672
PL_AAIndex1_315,0.23753132764283524
T5,0.23724539625311092
PL_AAIndex1_158,0.23700673900311964
PL_CTDD_182,0.2368172953230303
PL_AAIndex1_541,0.2367455363346198
PL_AAIndex1_344,0.23670989766494266
PL_AAIndex1_346,0.23657069840508305
PL_AAIndex1_28,0.23633483114891662
PL_AAIndex1_440,0.23617247180159717
PL_AAIndex1_330,0.2360769233996063
PL_CKSAAP_357,0.2360181544736819
PL_CKSAAP_316,0.2358671546056441
PL_CTDC_30,0.23575530060717576
PL_CKSAAP_11,0.23567665031586715
HC,0.2353740922133496
AA,0.2351889088480954
PL_CTDD_108,0.2348394950017747
PL_CKSAAP_74,0.23472058020937903
PL_AAIndex1_432,0.2345376536959316
PL_AAIndex1_81,0.23448339346562008
KF6,0.23403900007049794
PL_AAIndex1_329,0.23378753016794285
WC,0.23375668206076528
IW,0.23360330154306697
PL_AAIndex1_548,0.2333835871114034
PL_AAIndex1_544,0.23335045683299516
PL_CKSAAP_62,0.23307687135982347
PL_APAAC_23,0.23275656487605545
LS,0.23259754762645324
PL_AAIndex1_136,0.23250474423428047
PL_CKSAAP_114,0.2321632308558801
WN,0.2321629991759826
HY,0.2319439438422246
F4,0.23174757714790628
PL_AAIndex1_143,0.2317346166399381
PL_CKSAAP_108,0.23149992491397997
YH,0.23142115325788248
PL_AAIndex1_303,0.23141338345967677
PL_CKSAAP_307,0.23109629268387843
PL_AAIndex1_294,0.23108287737896305
PL_AAIndex1_283,0.2308225635844514
VA,0.23079260407314273
PL_AAIndex1_187,0.23077401538147058
SGD,0.23068542447288554
AF2,0.23023921910199396
PL_CKSAAP_122,0.22991732937689102
PQ,0.22974005882179505
PL_CKSAAP_242,0.22959053109839989
PL_AAIndex1_232,0.22918775633598898
PL_CKSAAP_100,0.22916971533659458
GG,0.22913101692265858
PL_AAIndex1_429,0.2287670471315204
VSTPV1,0.22857932641640977
PL_AAIndex1_117,0.22842670246731034
PL_AAIndex1_90,0.22826890170025482
PL_AAIndex1_538,0.2281287489479462
PL_AAIndex1_552,0.22804185217263173
PD1,0.22769161393027115
H.1,0.22758271923640594
VSTPV4,0.22745759445970437
PL_AAIndex1_87,0.2273302671341506
PL_CTD_212,0.22724481334726043
PL_AAIndex1_439,0.22722738289761013
G,0.22694430481655603
G.1,0.22691326312826998
PL_CKSAAP_168,0.22687721485864554
PL_CKSAAP_67,0.22650639160753672
PL_AAIndex1_64,0.22643176556182265
PL_CTDD_72,0.22638320684237545
PL_CTDD_122,0.22616374630337344
PL_AAIndex1_531,0.22602693029403298
TS,0.22601592254496428
ST,0.22592936097137528
FH.1,0.2258105471908105
PL_CKSAAP_280,0.22578304958712847
IR,0.22536935840267747
PL_CTDD_22,0.22535225574627082
DS.1,0.22521405174973141
L,0.22518519084761834
PL_CTDD_28,0.2251327890533119
BLOSUM6,0.22509672428320515
PL_CTDD_128,0.22441989894979963
PL_AAIndex1_480,0.2243713924437012
PL_AAIndex1_318,0.22434868908620365
PL_CKSAAP_188,0.22400372547473069
PL_CKSAAP_349,0.22399360702252347
MP,0.22399259322173704
HF.1,0.22377935202296184
PL_CTD_154,0.22345518956753452
PL_AAIndex1_322,0.22333701512192983
SVGER6,0.22323427389061345
PL_CKSAAP_317,0.22318389007068573
PL_CTDD_92,0.2230126019516594
PL_AAIndex1_321,0.22294201569706518
PL_AAIndex1_137,0.22280406837855926
PL_AAIndex1_534,0.2225882333053959
PL_CTDD_137,0.22233638418492196
PL_AAIndex1_111,0.22188335649791613
PL_AAIndex1_539,0.22171644292356385
PL_AAIndex1_495,0.22169328497392726
PL_CTDD_46,0.22164296891373425
PL_AAIndex1_108,0.22154242049240525
AF4,0.22153750488238533
GSF,0.22146462487436702
PL_CTDT_14,0.22137733594786635
PL_CTD_79,0.22133296725751617
PL_CKSAAP_295,0.22126052231160598
PL_ATC_atoms_2,0.22113150110864188
PL_AAIndex1_61,0.2210162223937222
PL_CKSAAP_145,0.22100120517833144
PL_AAIndex1_37,0.22098993197853645
PL_CKSAAP_287,0.220819385096529
PL_AAIndex1_498,0.220728134014339
PL_CTDC_10,0.22040145130615185
RE,0.22016973105416549
W,0.2196828462752789
FM,0.21967913294760466
SGG,0.21958188674005852
PL_AAIndex1_156,0.21948683388727952
PL_AAIndex1_153,0.2194249802022994
MG,0.21930580562991553
PL_CTDD_41,0.21921581421765834
PL_CKSAAP_52,0.21890297530210745
PL_CTDT_34,0.21873641046166847
ProtFP6,0.2186911967032148
PL_AAIndex1_73,0.21853406439550582
ST1,0.21852445343071203
SVGER7,0.21848228881638176
PL_QSO_SW_19,0.21831853078456875
PL_CKSAAP_237,0.21791057886324783
PL_AAIndex1_170,0.2174053988101563
PL_AAIndex1_149,0.2171785975519196
PL_CTDD_57,0.21703209686303415
PL_AAIndex1_532,0.21678242400526448
PL_CTDD_32,0.2167701248459477
PL_QSO_Grantham_19,0.216522196464203
DH.1,0.2164086531614755
PL_CKSAAP_142,0.21623547443025481
PL_CKSAAP_36,0.2159551645539115
PL_CTDD_153,0.2158904309571663
SDS,0.21555325326820984
MQ,0.2154942314633348
KM,0.21534748094254885
PL_CTD_31,0.2153374964275434
PL_AAIndex1_365,0.21531163037944223
PL_QSO_SW_21,0.2152482146058028
RS,0.21510337346052433
PL_AAIndex1_417,0.2149761109128412
PL_AAIndex1_412,0.21478405980925075
PL_AAIndex1_165,0.21474891913159366
PL_CTDD_178,0.21470854112033289
PL_Entropy_0,0.21469543102278
YK,0.21460634396477074
VL,0.21443197554898497
PL_AAIndex1_8,0.2144314588594609
NN,0.21438332326568554
PL_AAIndex1_385,0.21424008646543236
PL_AAIndex1_83,0.21405682759401934
T3,0.21394074760819848
FHF,0.21393160219702745
HH,0.2137510066482382
PL_CTD_109,0.2137005002764969
PL_CKSAAP_187,0.21352479456495033
QM,0.21349990604304603
PL_CKSAAP_72,0.21346449204111595
QG,0.21330509211211357
PP3,0.2132895397554635
PL_CKSAAP_297,0.2131292149801003
PL_CKSAAP_329,0.2128343714647416
SV,0.21274306915694696
NA,0.21271294574654664
PL_AAIndex1_431,0.2126618267349687
NM,0.21236880183107631
PL_AAIndex1_252,0.2122197619717472
PL_AAIndex1_159,0.2122197619717472
VV,0.21219016269003532
PL_AAIndex1_436,0.21217097321331346
PL_CKSAAP_61,0.2120256810010699
PL_AAIndex1_51,0.21198836949296318
SGH,0.21196339764536587
PL_CTDD_93,0.21194650716884667
SE,0.21183325077826298
PL_CTDT_12,0.21176154036547246
PL_AAIndex1_547,0.21162229721591652
IS,0.21141210033179325
PL_AAIndex1_124,0.21126592236783148
PL_CTDD_157,0.21112011712063383
AW,0.2109554174446009
PL_CKSAAP_104,0.2109348428413056
PL_CKSAAP_181,0.21086138371886687
PL_CKSAAP_35,0.2105348426336926
PL_AAIndex1_172,0.20997898599079168
PL_CTDD_158,0.20991520379962214
PL_CKSAAP_347,0.20985833481510907
PL_AAIndex1_22,0.20974515061909527
PL_CKSAAP_112,0.20949839319900088
PL_AAIndex1_175,0.20932640228585742
FGS,0.20923846273781788
PL_AAIndex1_62,0.20922769727760793
PL_CKSAAP_236,0.209135875439459
PL_CTD_120,0.20905703830921318
PL_CTDC_4,0.2087838774892914
PL_AAIndex1_377,0.20852658255286016
PL_CTDD_17,0.2084877725446952
PL_CKSAAP_153,0.20844963458562882
PL_CKSAAP_102,0.2080893487372717
PL_CTDD_167,0.20803982936980647
PL_CTDD_177,0.20770187756221192
PL_CKSAAP_156,0.20756977834550172
PL_AAIndex1_368,0.20756372420050972
FSG,0.20749629848203588
PL_CKSAAP_4,0.20737773880777333
PL_CKSAAP_42,0.20732601783357252
PL_AAIndex1_328,0.20729055993637768
PL_CTDT_37,0.20725980660967025
BLOSUM5,0.20713975673322826
PL_CKSAAP_340,0.20704116897283997
PL_CTDC_16,0.20690609374789526
PL_CTDT_19,0.20679341710929222
PL_CKSAAP_339,0.20649392147967438
GGH,0.20639476792813394
PL_CTDT_21,0.20611376073885435
PL_CKSAAP_68,0.2059976635107308
PL_CTDD_87,0.20580275388951952
NT,0.20579808124784327
PL_CTDT_35,0.20575398232736708
SD.1,0.2054172449935252
PL_CKSAAP_308,0.20536577151740554
PL_QSO_SW_5,0.20530544971371478
VHSE3,0.2047321521451524
PL_CKSAAP_115,0.20444020781596173
PL_AAIndex1_80,0.20424830806481786
PL_AAIndex1_415,0.20416322755576521
PL_CKSAAP_17,0.20415977551557551
PL_AAIndex1_473,0.2040046457885416
PL_CKSAAP_157,0.2039955165751075
PL_AAIndex1_188,0.2039271573933279
PL_CTDD_86,0.20378566128084152
GSH,0.20352308954415
TF,0.20339409207858772
PL_AAIndex1_235,0.2033703095932271
AG,0.20331222270236182
PL_AAIndex1_32,0.2032196996829847
PL_CKSAAP_350,0.20321369567286673
PL_QSO_Grantham_12,0.2032042149309965
PL_CTDD_181,0.20314517012930278
PL_CTDD_66,0.20303491232686044
PL_AAIndex1_71,0.20282210478234441
PL_CTD_281,0.202816136136041
PL_CKSAAP_20,0.20270694645662646
PL_CTDD_13,0.20256719882633423
PL_CTDD_193,0.20240843852140822
PL_CKSAAP_254,0.20169325114428016
PL_CKSAAP_189,0.20164604061104097
PL_AAIndex1_223,0.2016241579201199
SSG,0.20153064345006344
PL_CKSAAP_53,0.20150075047338678
NQ,0.20122111367827777
PL_AAIndex1_26,0.2009253950392944
PL_CTDT_27,0.20088614744693656
PL_CKSAAP_119,0.20076135692629027
PL_CKSAAP_192,0.20068403459868023
CM,0.20035103586648662
PL_AAIndex1_376,0.20029458642630837
PL_CKSAAP_260,0.20023730819840546
PL_QSO_Grantham_9,0.20018558678723108
PL_AAIndex1_441,0.19984298326696148
PL_AAIndex1_361,0.19981069679759766
PL_CKSAAP_296,0.19980493045908165
PL_CKSAAP_283,0.1997774159036121
PL_CKSAAP_152,0.19961662679944858
PL_CKSAAP_176,0.19952766399397737
WW,0.19948630789623767
PL_AAIndex1_533,0.19911456559285412
PL_CKSAAP_300,0.19896274969368744
PL_CTDD_146,0.19882309416502064
PL_CKSAAP_9,0.1988062358356415
PL_CTDD_116,0.19879144115509195
PL_CKSAAP_302,0.19870139969943557
PL_CTDC_38,0.19858704466873833
LL,0.19850610947555447
PL_CKSAAP_354,0.19849918908272057
PL_CTD_89,0.19822958235637866
PL_CKSAAP_7,0.19811481928080044
PL_CKSAAP_48,0.1980935563003099
PL_AAIndex1_422,0.19808770615609772
PL_AAIndex1_341,0.19784458535875915
PL_CKSAAP_170,0.19757378343521204
PL_CKSAAP_256,0.19745834986467292
PL_CKSAAP_89,0.19717023263244027
PL_AAIndex1_279,0.19675605116827377
PL_CKSAAP_120,0.1964176804976865
PL_CTDD_51,0.1963354258455241
PL_CTD_269,0.19572902095840927
I,0.19563770846205664
PL_CKSAAP_353,0.1955918663318723
S.1,0.1953654019005433
PL_CTDD_42,0.19533846384901477
PL_CKSAAP_29,0.19485725957446354
A,0.19484148753128805
PL_AAIndex1_474,0.19484002615830232
ST3,0.19476102072071866
PL_CTDD_76,0.19475622820597538
SSH,0.19467111532057668
PL_CTDD_186,0.1946510269588475
PL_CTDT_33,0.19425186436304687
QD,0.19423937076528075
PL_CKSAAP_336,0.19402202550672287
PL_CKSAAP_222,0.19373486825079933
PL_CKSAAP_355,0.19370913151893632
PL_CKSAAP_196,0.19365216115818207
SVGER2,0.19362147891209336
PL_CTDD_124,0.19319404984310085
PL_AAIndex1_503,0.1929059742935615
PL_CKSAAP_105,0.19289331397163867
PL_CTD_248,0.1925747791934569
PL_QSO_SW_20,0.19224930439777133
PL_CTD_201,0.19211905264963391
PL_AAIndex1_470,0.19195757040453376
PL_CKSAAP_335,0.19193177077300705
HM,0.19161325365201387
SFG,0.19159705114606318
PL_AAIndex1_442,0.19153258569249143
CQ,0.19141244990874595
PL_CKSAAP_64,0.19133835536839516
Y,0.1913378034224653
PL_AAIndex1_451,0.1912965772107924
PL_CTDT_7,0.19108218372206398
PL_AAIndex1_306,0.19101246513200865
PL_QSO_Grantham_8,0.19087758664038246
PL_AAIndex1_308,0.19084036243745128
P,0.19057527364279903
PL_QSO_Grantham_7,0.19036718626044902
LQ,0.19035332261466698
PL_CTDD_58,0.19034543890691635
HA,0.1903203810806895
PL_AAIndex1_549,0.1902970894271241
PL_CKSAAP_0,0.19027166840688592
PL_AAIndex1_89,0.1901301708624028
PL_CTDT_31,0.18998262405740496
PL_CTDD_62,0.18991751611304641
SH.1,0.18981906076388189
PL_CTDD_98,0.18968431350471482
PL_CKSAAP_163,0.1894372383743832
PL_CKSAAP_174,0.18942638082985175
HK,0.1894253654739324
PL_QSO_SW_0,0.1891684023911755
PL_CKSAAP_172,0.18911816442981566
PL_CTDD_174,0.18909157014275735
PL_AAIndex1_504,0.18901389584171024
PL_AAIndex1_273,0.18890428417288518
PL_CKSAAP_257,0.18864084863738784
PL_AAIndex1_493,0.1882701093594208
PL_AAIndex1_92,0.18805548956197615
PL_AAIndex1_332,0.18793434167870515
PL_CTD_283,0.18762562821202167
PL_AAIndex1_384,0.18760027419811687
PL_CKSAAP_217,0.18725906435961992
PL_CTD_135,0.18722043386869158
PL_CTDD_37,0.18680774887826024
PL_CTDD_176,0.18670401664347613
PL_CTDT_1,0.18661669121818614
PL_CTD_82,0.18624843359495635
GGG,0.18621320453821388
PL_AAIndex1_375,0.18608563195558148
PL_CKSAAP_87,0.18606826426441492
VP,0.18600197967292553
PL_AAIndex1_542,0.185921662788187
PL_AAIndex1_185,0.18575088146930563
PL_CKSAAP_186,0.18546727964977006
VSTPV6,0.18540595285707884
PL_AAIndex1_312,0.18534539363633007
FS.1,0.18501039532349184
PL_CKSAAP_252,0.1849825418337927
PL_AAIndex1_369,0.18488139056545938
PL_CKSAAP_149,0.184871688795758
PL_CTD_38,0.1848180699631854
PL_CKSAAP_43,0.1846049872353679
S,0.18448341173358962
PL_CKSAAP_37,0.18421450340564682
PL_CTD_101,0.1841007953729581
PL_AAIndex1_262,0.18391816293979568
PL_CTDD_173,0.1838692334849945
PL_CTDD_6,0.1836825344008366
PL_CKSAAP_103,0.18357722030963997
PL_CKSAAP_227,0.1835365578825079
TM,0.18348334363182817
SA,0.18333678290680444
PL_CTD_273,0.1833365316793385
QC,0.1832337462261191
PL_CKSAAP_314,0.18319740532450757
PL_AAIndex1_74,0.18301332941026205
PL_Moran_6,0.18235701818195604
PL_AAIndex1_154,0.1821565379024812
PL_CKSAAP_162,0.18194065874754717
PL_CKSAAP_177,0.1819135926440003
SV4,0.18188008099104502
NR,0.1818248301138392
PL_QSO_Grantham_11,0.18172564560992965
MC,0.18113280541186638
PL_CKSAAP_161,0.18089666374643265
PL_CTDD_59,0.18067612134052835
PL_AAIndex1_505,0.18044627352695208
PL_AAIndex1_260,0.1801791480304269
PL_AAIndex1_543,0.17994423438461116
PL_CKSAAP_309,0.1798737395578205
PL_CKSAAP_243,0.17985056660423915
PL_CTDD_52,0.17981766373921237
WH,0.17968373399921234
PL_CKSAAP_80,0.1796547727707538
PL_AAIndex1_479,0.17930174875581129
QH,0.1790500084907074
PL_CTD_296,0.17887995565353787
PL_CKSAAP_205,0.17859864209328435
PL_CTD_203,0.17859461683912103
PL_QSO_Grantham_16,0.17828317393324777
PL_CKSAAP_76,0.17802926596402502
PL_CTDC_1,0.1779887148657373
PL_CKSAAP_13,0.1779439027051728
PL_AAIndex1_206,0.17787115620442107
BLOSUM7,0.1771944514159789
PL_AAIndex1_395,0.17717718686495676
PL_AAIndex1_285,0.17714177810132092
PL_AAIndex1_63,0.17650394241093315
PL_CTD_75,0.17647941564075964
PL_AAIndex1_116,0.17646615784018715
PL_AAIndex1_259,0.17637500441857323
NW,0.17626731378366056
PL_AAIndex1_458,0.17623674552925062
PL_CKSAAP_311,0.17617242498565266
PL_AAIndex1_207,0.17583639980206378
KF8,0.17566556978564218
GSG,0.1756212273403408
PL_CTDD_67,0.1755869666122325
K,0.17557774119089986
PL_CKSAAP_327,0.1754525839985579
PL_QSO_SW_16,0.17514586992290937
PL_CKSAAP_58,0.17506968941424095
PL_CKSAAP_249,0.17481074245893646
PL_Moran_2,0.17452451223207577
PL_CKSAAP_199,0.17438743891089548
PL_CTD_180,0.17420057812148748
BLOSUM3,0.17418311232538386
PL_CKSAAP_194,0.1737835287688818
PL_AAIndex1_162,0.17354210021826955
PL_CKSAAP_164,0.17350478928801616
PL_CKSAAP_131,0.17350279625925857
PL_AAIndex1_411,0.17348256418492847
PL_CTDD_127,0.1731395837641827
PL_CTD_119,0.1730993296388954
PL_CKSAAP_223,0.17304935374453967
PL_CTD_231,0.17299909248433787
T,0.1729765963797445
PL_CKSAAP_21,0.17285595743896165
PL_AAIndex1_202,0.17276197014610384
PL_CTD_310,0.1726325504800701
PL_Geary_5,0.17252091383905377
PL_AAIndex1_222,0.17228257919686918
PL_AAIndex1_400,0.17225993716496735
MSWHIM3,0.1720005965102045
PL_CTD_250,0.1719243421463017
PL_CKSAAP_14,0.1714797982356333
PL_CTDD_16,0.17137370787671102
